Taxa	SubjectID	Analysis4	Name	SNV	IgG+IgM-	IgM+IgG-	IgG+IgM+	IgA-IgM-IgG-
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F12-2	Pos_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00187038016106862	0.201119433307575	0.716208360091136	0.0808018264402199
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F12-3	Pos_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.0188437277524404	0.596508432442275	0.278055049338092	0.106592790467192
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F13-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.001265870551489	0.689341422135781	0.286000419585266	0.0233922877274635
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F15-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00178126979348112	0.548871024604619	0.447566435808419	0.00178126979348112
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F4-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00233663371305463	0.224717901321882	0.696655484246741	0.0762899807183229
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F5-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00109687575920242	0.396896872937509	0.578660834842061	0.0233454164612282
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F6-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.000396282056776364	0.552099903896027	0.295110862783824	0.152392951263373
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F7-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00356522142314986	0.433722263263254	0.559147293890446	0.00356522142314986
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F7-2	Pos_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00459344054802924	0.0086684825600224	0.981082624589294	0.00565545230265418
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F8-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.000858221202388034	0.430196907277446	0.529852124894024	0.0390927466261424
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F9-1	Neg_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.0802912138883266	0.282469416672302	0.591332615671285	0.0459067537680861
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F9-2	Pos_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.0772100063806174	0.162275929315786	0.55023204005678	0.210282024246817
Firmicutes Blautia 00a96fbd0ac34bfd245f9c24f8737f7d	F9-3	Pos_Stool	Firmicutes Blautia	00a96fbd0ac34bfd245f9c24f8737f7d	0.00158946190283271	0.31877895365127	0.594144438453168	0.0854871459927299
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F1-1	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.0440601957286096	0.00907348124697479	0.941958272545689	0.00490805047872642
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F1-2	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000256319147617795	0.143398041422856	0.824582816161956	0.0317628232675702
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F10-2	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.00447827308385236	0.478809883075449	0.425024221373075	0.0916876224676231
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F11-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.00295946566515474	0.0652035373439854	0.737868763085793	0.193968233905067
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F12-2	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000997657616475443	0.19043032726171	0.771487014622294	0.037085000499521
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F12-3	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000828869168141469	0.0395979770760144	0.958744284587703	0.000828869168141469
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F13-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.0566277819639685	0.00522030653927666	0.930281179740484	0.00787073175627125
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F15-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.00714210060228046	0.0443529430916592	0.901974425850422	0.0465305304556388
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F4-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.0103786442652346	0.590329765861644	0.175091067958318	0.224200521914804
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F5-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.147592930236511	0.272884348225814	0.0994497095859048	0.48007301195177
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F6-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.00139919692414426	0.392976704859109	0.571096655557708	0.0345274426590381
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F7-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.00324291937422557	0.791000089157596	0.162506790164441	0.0432502013037372
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F7-2	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.00221982085557873	0.370768458272002	0.571753112590836	0.055258608281583
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F8-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000764780645794317	0.00401647552663263	0.993524686651536	0.00169405717603673
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F9-1	Neg_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000807097050186998	0.127493912090499	0.839516807407755	0.0321821834515582
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F9-2	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000570969572750602	0.317753931198614	0.654873529410665	0.0268015698179714
Firmicutes Blautia 0a68ec564e278b0246c920ad7de41880	F9-3	Pos_Stool	Firmicutes Blautia	0a68ec564e278b0246c920ad7de41880	0.000868674266153885	0.624290309175424	0.269261795038639	0.105579221519783
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F1-1	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.00800820512308761	0.856190022556669	0.127793567197156	0.00800820512308761
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F1-2	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0268596110444621	0.743760890970493	0.202519886940582	0.0268596110444621
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F10-2	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.00484195152302332	0.624798330016992	0.14403260061894	0.226327117841045
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F11-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0392167316597611	0.882349805020717	0.0392167316597611	0.0392167316597611
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F12-2	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0552698837704619	0.0552698837704619	0.834190348688614	0.0552698837704619
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F12-3	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0234419163369135	0.0234419163369135	0.92967425098926	0.0234419163369135
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F13-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0116213944861931	0.954444616832189	0.0116213944861931	0.0223125941954248
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F15-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.00846549714390741	0.974603508568278	0.00846549714390741	0.00846549714390741
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F4-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0130111717535769	0.93320271411703	0.0407749423758157	0.0130111717535769
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F5-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0172218960622037	0.841305579223422	0.12425062865217	0.0172218960622037
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F6-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0085072685888817	0.676738008235602	0.283587589748984	0.0311671334265316
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F7-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0243899713424355	0.926830085972693	0.0243899713424355	0.0243899713424355
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F7-2	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0135660131539705	0.959301960538088	0.0135660131539705	0.0135660131539705
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F8-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0145722226050004	0.553240997324753	0.417614557465247	0.0145722226050004
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F9-1	Neg_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0190308744067805	0.942907376779659	0.0190308744067805	0.0190308744067805
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F9-2	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.0172976439367728	0.774380211036618	0.191024501089836	0.0172976439367728
Firmicutes Blautia 8ca0b9917d926bb6241ce6e23673fce4	F9-3	Pos_Stool	Firmicutes Blautia	8ca0b9917d926bb6241ce6e23673fce4	0.25	0.25	0.25	0.25
Firmicutes Blautia bed671b4676144142cebd192b690f499	F1-1	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.254733387623252	0.22682862184026	0.0863312212907716	0.432106769245717
Firmicutes Blautia bed671b4676144142cebd192b690f499	F1-2	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.297989062807249	0.0904122013071659	0.296025541809801	0.315573194075784
Firmicutes Blautia bed671b4676144142cebd192b690f499	F10-2	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0390852926918104	0.136051057757748	0.801591147187544	0.0232725023628979
Firmicutes Blautia bed671b4676144142cebd192b690f499	F11-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0808341666070505	0.0915533960608014	0.790151290460093	0.0374611468720552
Firmicutes Blautia bed671b4676144142cebd192b690f499	F12-2	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.118414536179364	0.148129388526027	0.727570034637879	0.00588604065672934
Firmicutes Blautia bed671b4676144142cebd192b690f499	F12-3	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.176103539960747	0.0651202095131772	0.648577016449847	0.110199234076228
Firmicutes Blautia bed671b4676144142cebd192b690f499	F13-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.00754532132448587	0.00754532132448587	0.977364036026542	0.00754532132448587
Firmicutes Blautia bed671b4676144142cebd192b690f499	F15-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.00101586109430481	0.933624519624602	0.058175407802845	0.00718421147824827
Firmicutes Blautia bed671b4676144142cebd192b690f499	F4-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0245749137143853	0.159106076699859	0.771379383974546	0.044939625611209
Firmicutes Blautia bed671b4676144142cebd192b690f499	F5-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0117782249737837	0.590841238882221	0.238039014410761	0.159341521733234
Firmicutes Blautia bed671b4676144142cebd192b690f499	F6-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0032888159702548	0.644661377883434	0.336496915706492	0.015552890439819
Firmicutes Blautia bed671b4676144142cebd192b690f499	F7-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0133218766885076	0.428933989798325	0.55619053350638	0.00155360000678717
Firmicutes Blautia bed671b4676144142cebd192b690f499	F7-2	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.00337804793251758	0.136825761552463	0.856418142582502	0.00337804793251758
Firmicutes Blautia bed671b4676144142cebd192b690f499	F8-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0252732109454857	0.344653673775316	0.543672074949211	0.086401040329987
Firmicutes Blautia bed671b4676144142cebd192b690f499	F9-1	Neg_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0577296720991614	0.295172481431268	0.51431498947137	0.132782856998201
Firmicutes Blautia bed671b4676144142cebd192b690f499	F9-2	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0174367661208545	0.182358760242896	0.24372143262027	0.556483041015979
Firmicutes Blautia bed671b4676144142cebd192b690f499	F9-3	Pos_Stool	Firmicutes Blautia	bed671b4676144142cebd192b690f499	0.0598328980307852	0.190699075509286	0.296190140162713	0.453277886297216
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F1-1	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.328555903178697	0.00515565138940741	0.652296226377195	0.0139922190547007
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F1-2	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.00550230728188642	0.0159327334583192	0.94698431223103	0.0315806470287643
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F10-2	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.000182303602408634	0.254608862505561	0.689654870971644	0.0555539629203858
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F11-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.0406656358968568	0.050809880077299	0.661819803574308	0.246704680451536
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F12-2	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.182348234363319	0.129506190560121	0.252352704251576	0.435792870824984
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F12-3	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.0213900668952669	0.00286245042771188	0.969091319494542	0.00665616318247913
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F13-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.000516293297841242	0.912699508675389	0.068535752378955	0.0182484456478149
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F15-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.00707900088257178	0.865011244610072	0.0993424721615836	0.0285672823457725
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F4-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.0012279337803976	0.651628641207553	0.239859162245707	0.107284262766343
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F5-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.00877453725768532	0.288395516535632	0.57239385283816	0.130436093368523
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F6-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.0612207205809809	0.0155629128120373	0.912722890666975	0.0104934759400073
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F7-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.00878830737810982	0.537060881380928	0.156883017699727	0.297267793541235
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F7-2	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.224874285033162	0.0303006077999385	0.743684342427624	0.00114076473927623
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F8-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.113291366835982	0.00537052562269486	0.87246767301786	0.00887043452346288
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F9-1	Neg_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.0293329352138967	0.109492905096212	0.44028780219182	0.420886357498071
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F9-2	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.00342434393382147	0.203491567765433	0.546976986008711	0.246107102292034
Firmicutes Blautia c6c3ab4e828fb40d6e05967b7aac9338	F9-3	Pos_Stool	Firmicutes Blautia	c6c3ab4e828fb40d6e05967b7aac9338	0.174277574290222	0.0016667857490585	0.814740073165621	0.00931556679509847
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F1-1	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0177573294539569	0.487945209806883	0.476540131285203	0.0177573294539569
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F1-2	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.25	0.25	0.25	0.25
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F10-2	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.00591900832699074	0.822724918265368	0.16543706508065	0.00591900832699074
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F11-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0302684158673139	0.068811878481016	0.0255556842994329	0.875364021352237
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F12-2	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.534743958430889	0.440127428629761	0.0125643064696749	0.0125643064696749
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F12-3	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.00120211748472347	0.733718055555715	0.0623497664815841	0.202730060477978
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F13-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.00463773203736875	0.464500082936684	0.526224452988579	0.00463773203736875
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F15-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.25	0.25	0.25	0.25
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F4-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0446031254495108	0.776847318264822	0.142749265613091	0.0358002906725762
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F5-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0128422666308274	0.758318699732848	0.215996767005497	0.0128422666308274
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F6-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0391289985311191	0.0391289985311191	0.882613004406643	0.0391289985311191
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F7-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0328466262800895	0.0328466262800895	0.901460121159732	0.0328466262800895
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F7-2	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0532040273970799	0.273720863496042	0.0216912767176644	0.651383832389213
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F8-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.00695455097029947	0.498259383953041	0.48783151410636	0.00695455097029947
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F9-1	Neg_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.456872125364644	0.0119153620320531	0.51929715057125	0.0119153620320531
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F9-2	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.25	0.25	0.25	0.25
Firmicutes Butyricicoccus a18c0c17fce3d52dc60506e8730bc996	F9-3	Pos_Stool	Firmicutes Butyricicoccus	a18c0c17fce3d52dc60506e8730bc996	0.0020872928468361	0.425271177417233	0.0020872928468361	0.570554236889095
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F1-1	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F1-2	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0642795598237023	0.0642795598237023	0.48466409906448	0.386776781288115
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F10-2	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0172930155487613	0.140302591816975	0.825111377085503	0.0172930155487613
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F11-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.338141806330533	0.103305544558266	0.533637184736733	0.0249154643744677
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F12-2	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.654367018601613	0.191317539950387	0.0771577207239998	0.0771577207239998
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F12-3	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0646304330144493	0.148602411811915	0.722136722159186	0.0646304330144493
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F13-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0146105158109048	0.238505305934396	0.718832595403617	0.0280515828510824
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F15-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F4-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0752900477677872	0.432319787789724	0.447472791457906	0.0449173729845822
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F5-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0146842663235221	0.682783175187815	0.0644614403015633	0.2380711181871
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F6-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.0150344669514062	0.0150344669514062	0.954896599145782	0.0150344669514062
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F7-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F7-2	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F8-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.00436000387074837	0.74573973912871	0.245540253129793	0.00436000387074837
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F9-1	Neg_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F9-2	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
Firmicutes Christensenellaceae a72bc4bbcb65e31aac628de5b9a9b0af	F9-3	Pos_Stool	Firmicutes Christensenellaceae	a72bc4bbcb65e31aac628de5b9a9b0af	0.25	0.25	0.25	0.25
